eventid,region,attacktype1,targtype1,natlty1,weaptype1, 
201611300019 ,6,3,14,92,6,
201611300021 ,6,7,2,92,8,
201611300022 ,6,7,2,92,8,
201611300032 ,6,6,14,92,9,
201612020012 ,6,2,4,92,5,
201612020034 ,6,2,2,92,5,
201612030031 ,6,5,8,92,8,
201612040019 ,6,3,4,92,6,
201612050021 ,6,3,20,92,6,
201612060025 ,6,3,3,92,6,
201612060027 ,6,3,3,92,6,
201612060028 ,6,3,4,92,6,
201612060033 ,6,3,20,92,6,
201612060046 ,6,7,8,92,8,
201612070027 ,6,3,20,92,6,
201612080011 ,6,2,1,92,5,
201612080017 ,6,3,20,92,6,
201612080021 ,6,7,8,92,8,
201612090013 ,6,3,3,92,6,
201612090018 ,6,3,20,92,6,
201612100013 ,6,7,8,92,8,
201612100021 ,6,3,1,92,6,
201612110021 ,6,3,20,92,6,
201612110030 ,6,1,2,92,6,
201612120002 ,6,2,1,92,5,
201612120003 ,6,2,1,92,5,
201612140001 ,6,2,4,92,5,
201612140046 ,6,1,2,92,6,
201612140053 ,6,1,22,92,5,
201612150001 ,6,2,3,92,6,
201612150002 ,6,2,3,92,5,
201612150003 ,6,2,3,92,5,
201612150015 ,6,7,1,92,5,
201612150020 ,6,2,14,92,9,
201612170002 ,6,2,4,92,5,
201612170003 ,6,2,4,92,5,
201612170004 ,6,7,1,92,5,
201612170024 ,6,3,20,92,6,
201612190016 ,6,3,4,92,6,
201612190025 ,6,3,3,92,6,
201612200020 ,6,6,1,92,5,
201612200029 ,6,2,2,92,5,
201612200030 ,6,3,3,92,6,
201612200031 ,6,2,21,92,5,
201612210019 ,6,3,3,92,6,
201612210036 ,6,3,1,92,6,
201612230020 ,6,7,2,92,8,
201612230021 ,6,5,1,92,8,
201612230027 ,6,7,2,92,8,
201612230028 ,6,7,2,92,8,
201612230029 ,6,7,2,92,8,
201612240013 ,6,3,3,92,6,
201612250020 ,6,2,14,92,5,
201612260019 ,6,3,4,92,6,
201612270003 ,6,2,2,92,5,
201612270004 ,6,2,3,92,5,
201612270005 ,6,1,14,92,5,
201612270006 ,6,3,3,92,6,
201612270018 ,6,6,14,92,5,
201612270019 ,6,3,1,92,6,
201612280031 ,6,3,2,92,6,
201612280037 ,6,3,3,92,6,
201612290020 ,6,2,3,92,5,
201612290050 ,6,9,14,92,13,
201612290051 ,6,9,14,92,13,
201612300017 ,6,3,19,92,6,
201612310003 ,6,2,3,92,5,
201612310019 ,6,3,1,92,6,
201505160090 ,9,3,19,166,6,
201609240006 ,9,3,3,90,6,
201610180047 ,2,1,14,88,5,
201605160008 ,2,2,3,87,5,
201606040029 ,3,1,10,86,6,
201501200045 ,11,3,14,84,6,
201504050039 ,11,1,2,84,5,
201602050060 ,11,1,10,84,5,
201501110061 ,8,7,14,78,8,
201502060094 ,8,2,3,78,8,
201502070058 ,8,7,2,78,8,
201504170098 ,8,7,15,78,8,
201504260108 ,8,8,2,78,12,
201506130103 ,8,9,22,78,13,
201506150117 ,8,7,14,78,8,
201509170067 ,8,2,3,78,8,
201510020048 ,8,1,2,78,6,
201511090041 ,8,3,14,78,6,
201511090042 ,8,3,14,78,6,
201511090043 ,8,3,14,78,6,
201511090044 ,8,3,14,78,6,
201511230092 ,8,3,15,78,6,
201512040052 ,8,7,2,78,8,
201512120032 ,8,3,1,78,6,
201512140039 ,8,7,14,78,8,
201512150074 ,8,8,2,78,9,
201512180033 ,8,7,7,209,8,
201601300003 ,8,7,2,78,8,
201602030089 ,8,7,2,78,8,
201602040055 ,8,8,10,78,9,
201602050069 ,8,2,14,78,8,
201602050071 ,8,2,14,78,8,
201602260031 ,8,1,2,78,6,
201602270050 ,8,7,14,78,8,
201603240028 ,8,7,3,78,8,
201604270044 ,8,7,2,78,8,
201605190058 ,8,3,6,60,6,
201606020046 ,8,1,2,78,6,
201606180033 ,8,2,7,209,8,
201606190041 ,8,2,2,78,8,
201606190042 ,8,2,3,78,8,
201606290030 ,8,3,2,78,6,
201607280035 ,8,1,2,78,6,
201607290034 ,8,7,14,78,9,
201610110034 ,8,3,3,78,6,
201611010032 ,11,3,2,76,6,
201501110002 ,8,7,10,75,8,
201503020099 ,8,3,14,75,6,
201504040028 ,8,7,14,75,8,
201504130001 ,8,7,15,75,8,
201505060092 ,8,7,14,75,8,
201506280082 ,8,7,14,75,8,
201506290116 ,8,7,14,75,8,
201507110078 ,8,2,14,888,5,
201507120097 ,8,2,14,888,5,
201507150090 ,8,7,14,75,8,
201507270035 ,8,1,2,75,6,
201508200039 ,8,7,14,888,8,
201508210049 ,8,7,14,888,8,
201508240130 ,8,7,14,888,8,
201508250073 ,8,7,14,75,8,
201508250142 ,8,7,14,75,8,
201508280043 ,8,2,14,231,8,
201509040057 ,8,2,14,999,8,
201509070062 ,8,2,14,888,8,
201509070064 ,8,7,14,75,8,
201509070077 ,8,7,14,75,8,
201509090085 ,8,7,14,75,8,
201509110056 ,8,7,14,75,8,
201509170068 ,8,2,3,75,9,
201509190070 ,8,7,14,75,8,
201509200091 ,8,3,14,63,6,
201509200092 ,8,7,14,75,8,
201509200093 ,8,7,14,75,8,
201510030045 ,8,7,14,75,8,
201510030073 ,8,7,14,75,8,
201510040075 ,8,7,14,75,8,
201510100058 ,8,7,14,888,8,
201510110049 ,8,7,14,888,8,
201510160059 ,8,7,14,75,8,
201510280104 ,8,7,14,75,8,
201510310056 ,8,8,14,200,9,
201510310057 ,8,8,14,200,9,
201510310073 ,8,7,14,75,8,
201511010042 ,8,3,14,200,6,
201511010043 ,8,9,14,888,13,
201511010078 ,8,2,14,1002,8,
201511020076 ,8,7,14,888,8,
201511150071 ,8,7,14,75,8,
201511220078 ,8,7,14,75,8,
201511280062 ,8,7,7,209,8,
201512070043 ,8,7,14,999,8,
201512090050 ,8,2,14,888,8,
201512100047 ,8,2,14,888,8,
201512110062 ,8,2,14,888,8,
201512140042 ,8,7,14,75,8,
201512160056 ,8,7,14,75,8,
201512200043 ,8,2,14,888,8,
201512200044 ,8,2,14,888,8,
201512240044 ,8,7,14,75,8,
201512240046 ,8,7,14,888,8,
201512240047 ,8,7,14,888,8,
201512260051 ,8,7,14,75,8,
201512310021 ,8,7,14,888,8,
201601040052 ,8,2,14,888,5,
201601170051 ,8,8,14,4,9,
201601250016 ,8,7,14,75,8,
201601250017 ,8,7,14,75,8,
201601290026 ,8,7,14,888,13,
201601290027 ,8,7,14,888,13,
201601300042 ,8,7,14,888,13,
201601300043 ,8,3,14,888,6,
201602020001 ,8,7,14,75,8,
201602050074 ,8,2,14,75,8,
201602060080 ,8,7,14,75,8,
201602070040 ,8,7,14,75,8,
201602200028 ,8,7,14,75,8,
201602260044 ,8,2,3,75,9,
201602280045 ,8,2,14,75,5,
201603290007 ,8,7,14,209,8,
201607220003 ,8,2,14,999,5,
201608040029 ,8,7,14,75,8,
201609080048 ,8,7,3,75,8,
201609160017 ,8,7,14,75,8,
201609170036 ,8,2,14,75,8,
201609250030 ,8,7,15,75,8,
201609280011 ,8,7,14,75,8,
201609290020 ,8,8,2,75,9,
201610010047 ,8,7,3,75,8,
201610060047 ,8,2,14,200,9,
201610160036 ,8,2,14,75,9,
201611050067 ,8,7,1,75,8,
201611060025 ,8,7,7,209,8,
201611080056 ,8,3,14,75,6,
201611260051 ,8,3,14,75,6,
201612050022 ,8,3,14,75,6,
201504200073 ,7,3,8,74,6,
201602260037 ,7,2,14,74,5,
201610020031 ,7,2,14,74,5,
201610040024 ,7,1,2,74,6,
201610170033 ,7,3,20,74,6,
201501070005 ,8,2,15,69,5,
201501080002 ,8,2,15,69,6,
201501080003 ,8,3,1,69,6,
201501080090 ,8,7,15,69,8,
201501080091 ,8,2,15,69,5,
201501090001 ,8,5,1,69,5,
201501090097 ,8,2,15,69,5,
201501090098 ,8,2,15,69,5,
201501100119 ,8,2,1,238,5,
201501110112 ,8,7,15,69,8,
201502030092 ,8,2,4,69,9,
201503250070 ,8,7,2,69,8,
201504190055 ,8,2,14,69,5,
201507140079 ,8,3,1,69,6,
201507140081 ,8,3,1,69,6,
201508250065 ,8,7,15,69,8,
201510240068 ,8,2,15,69,9,
201511180055 ,8,2,14,69,9,
201512030059 ,8,2,1,238,5,
201512240033 ,8,8,13,238,9,
201601100039 ,8,7,15,69,8,
201601100040 ,8,7,15,69,8,
201602030060 ,8,7,1,238,5,
201602030088 ,8,7,1,238,5,
201604230044 ,8,2,4,69,9,
201605010013 ,8,7,15,238,8,
201606210047 ,8,7,7,47,8,
201607140001 ,8,2,14,69,5,
201607270034 ,8,7,15,69,8,
201608190047 ,8,2,14,69,9,
201610250048 ,8,7,14,999,8,
201611050021 ,8,7,7,209,8,
201611200029 ,8,8,14,209,9,
201612080027 ,8,3,15,69,6,
201612160012 ,8,2,14,999,8,
201612160023 ,8,7,15,69,8,
201509240059 ,8,7,14,888,8,
201510070075 ,8,7,14,888,8,
201511210065 ,8,7,14,888,8,
201512010049 ,8,7,14,68,8,
201512040039 ,8,7,14,68,8,
201512100038 ,8,7,14,888,8,
201512120043 ,8,7,14,68,8,
201512120044 ,8,2,14,888,9,
201512270052 ,8,7,14,68,8,
201602040039 ,8,7,14,888,8,
201506040081 ,11,2,3,65,5,
201512110029 ,11,3,15,65,6,
201512310022 ,11,3,8,65,6,
201604150017 ,11,6,14,65,5,
201604150018 ,11,6,14,65,5,
201604150019 ,11,6,14,65,5,
201604150020 ,11,6,14,65,5,
201604150021 ,11,6,14,65,5,
201604150022 ,11,6,14,65,5,
201604150023 ,11,6,14,65,5,
201604150024 ,11,6,14,65,5,
201604150025 ,11,6,14,65,5,
201604150026 ,11,6,14,65,5,
201604160040 ,11,2,14,65,5,
201608260003 ,11,2,14,65,5,
201509030017 ,9,2,14,888,8,
201512180041 ,9,3,14,64,6,
201501050066 ,10,6,14,60,13,
201501060001 ,10,3,3,60,6,
201501060004 ,10,2,3,60,5,
201501070045 ,10,6,14,60,5,
201501070081 ,10,3,3,60,6,
201501070092 ,10,1,14,60,5,
201501090037 ,10,2,3,60,5,
201501090038 ,10,2,3,60,5,
201501100089 ,10,2,3,60,5,
201501110048 ,10,3,4,60,6,
201501120087 ,10,2,3,60,5,
201501130052 ,10,2,8,60,5,
201501150032 ,10,3,20,60,6,
201501150038 ,10,3,19,60,6,
201501150092 ,10,3,4,60,6,
201501160048 ,10,3,3,60,6,
201501160062 ,10,3,14,60,6,
201501170041 ,10,3,21,60,6,
201501170042 ,10,3,19,60,6,
201501170070 ,10,3,21,60,6,
201501190114 ,10,3,8,60,6,
201501200042 ,10,3,4,60,6,
201501210082 ,10,3,4,60,6,
201501210083 ,10,2,3,60,6,
201501220023 ,10,1,2,60,6,
201501230012 ,10,1,2,60,5,
201501230076 ,10,2,4,60,5,
201501240003 ,10,1,2,60,5,
201501240066 ,10,3,19,60,6,
201501240095 ,10,3,4,60,6,
201501250019 ,10,3,21,60,6,
201501250022 ,10,3,19,60,6,
201501250023 ,10,3,20,60,6,
201501250024 ,10,2,3,60,5,
201501250061 ,10,6,14,60,9,
201501250073 ,10,3,21,60,6,
201501250074 ,10,3,21,60,6,
201501250083 ,10,3,20,60,6,
201501260045 ,10,2,14,60,5,
201501260082 ,10,3,1,60,6,
201501270016 ,10,3,3,60,6,
201501270017 ,10,3,2,60,6,
201501270018 ,10,3,20,60,6,
201501270019 ,10,3,20,60,6,
201501270022 ,10,3,20,60,6,
201501270023 ,10,2,3,60,8,
201501270024 ,10,3,2,60,6,
201501270026 ,10,3,14,60,6,
201501270027 ,10,3,20,60,6,
201501270028 ,10,3,20,60,6,
201501270029 ,10,3,20,60,6,
201501270030 ,10,3,20,60,6,
201501270031 ,10,3,20,60,6,
201501270032 ,10,3,20,60,6,
201501270033 ,10,3,20,60,6,
201501270073 ,10,3,3,60,6,
201501270074 ,10,3,20,60,6,
201501270075 ,10,3,20,60,6,
201501270076 ,10,3,20,60,6,
201501280035 ,10,3,20,60,6,
201501280036 ,10,3,19,60,6,
201501280052 ,10,3,1,60,6,
201501290011 ,10,3,21,60,6,
201501290061 ,10,3,19,60,6,
201501290062 ,10,3,1,60,6,
201501290063 ,10,7,2,60,8,
201501290064 ,10,3,19,60,6,
201501290099 ,10,7,16,60,8,
201501290100 ,10,3,14,60,6,
201501300071 ,10,3,11,60,6,
201501300073 ,10,3,19,60,6,
201501310017 ,10,2,2,60,5,
201501310018 ,10,2,4,60,6,
201501310019 ,10,2,4,60,5,
201501310020 ,10,9,4,60,13,
201501310021 ,10,7,3,60,8,
201501310104 ,10,3,4,60,6,
201502010032 ,10,3,4,60,6,
201502010101 ,10,3,14,60,6,
201502010114 ,10,3,2,60,6,
201502020012 ,10,2,4,60,5,
201502020013 ,10,3,20,60,6,
201502030008 ,10,3,3,60,6,
201502030010 ,10,3,21,60,6,
201502030030 ,10,3,4,60,6,
201502030032 ,10,3,4,60,6,
201502030033 ,10,3,20,60,6,
201502030034 ,10,3,1,60,6,
201502030037 ,10,3,21,60,6,
201502030039 ,10,3,2,60,6,
201502040106 ,10,3,20,60,6,
201502040107 ,10,3,20,60,6,
201502040108 ,10,3,20,60,6,
201502050002 ,10,2,1,60,5,
201502050003 ,10,2,3,60,5,
201502060058 ,10,3,1,60,6,
201502060059 ,10,3,2,60,6,
201502080031 ,10,3,1,60,6,
201502080076 ,10,3,1,60,6,
201502080077 ,10,3,14,60,6,
201502080078 ,10,3,8,60,6,
201502080079 ,10,3,8,60,6,
201502080080 ,10,3,8,60,6,
201502080081 ,10,3,20,60,6,
201502080108 ,10,3,8,60,6,
201502090003 ,10,3,10,113,6,
201502090094 ,10,2,3,60,5,
201502100015 ,10,3,3,60,6,
201502100016 ,10,3,3,60,6,
201502100017 ,10,3,3,60,6,
201502100018 ,10,3,3,60,6,
201502100019 ,10,3,3,60,6,
201502100020 ,10,3,2,60,6,
201502100036 ,10,2,3,60,5,
201502100037 ,10,2,13,60,5,
201502100103 ,10,3,4,60,6,
201502120048 ,10,2,3,60,5,
201502140016 ,10,3,3,60,6,
201502140017 ,10,2,4,60,5,
201502150052 ,10,2,3,60,5,
201502160029 ,10,2,4,60,5,
201502170089 ,10,3,20,60,6,
201502170090 ,10,3,20,60,6,
201502170091 ,10,3,14,60,6,
201502170092 ,10,3,2,60,6,
201502170093 ,10,3,14,60,6,
201502170098 ,10,2,3,60,5,
201502180023 ,10,3,14,60,6,
201502190029 ,10,2,3,60,5,
201502200026 ,10,3,21,60,6,
201502210037 ,10,3,3,60,6,
201502220065 ,10,3,19,60,6,
201502220096 ,10,7,16,60,8,
201502230103 ,10,6,14,60,9,
201502250054 ,10,3,4,60,6,
201502250055 ,10,3,4,60,6,
201502250056 ,10,3,20,60,6,
201502260018 ,10,3,19,60,6,
201502260028 ,10,6,1,60,5,
201502260042 ,10,3,20,60,6,
201502260043 ,10,3,20,60,6,
201502260050 ,10,2,3,60,5,
201502270038 ,10,3,14,60,6,
201502270049 ,10,2,3,60,5,
201502270050 ,10,9,3,60,13,
201502270051 ,10,9,3,60,13,
201502270052 ,10,9,3,60,13,
201502270053 ,10,9,3,60,13,
201502270054 ,10,3,20,60,6,
201502270058 ,10,3,14,60,6,
201502280050 ,10,2,4,60,5,
201503010144 ,10,3,3,60,6,
201503010167 ,10,2,4,60,5,
201503020078 ,10,3,4,60,6,
201503030072 ,10,3,1,60,6,
201503030073 ,10,3,1,60,6,
201503040038 ,10,3,4,60,6,
201503050057 ,10,3,14,60,6,
201503070011 ,10,3,1,60,6,
201503070013 ,10,3,19,60,6,
201503070058 ,10,3,14,60,6,
201503070059 ,10,3,4,60,6,
201503080007 ,10,3,1,60,6,
201503080008 ,10,3,3,60,6,
201503080010 ,10,3,3,60,6,
201503080012 ,10,3,20,60,6,
201503080082 ,10,3,20,60,6,
201503080083 ,10,3,20,60,6,
201503090014 ,10,3,4,60,6,
201503090015 ,10,3,8,60,6,
201503090016 ,10,2,1,60,8,
201503090066 ,10,3,8,60,6,
201503090095 ,10,3,1,60,6,
201503100007 ,10,3,4,60,6,
201503110008 ,10,5,3,60,8,
201503110073 ,10,4,1,60,5,
201503120024 ,10,2,4,60,6,
201503120068 ,10,3,20,60,6,
201503130039 ,10,3,1,60,6,
201503130040 ,10,3,20,60,6,
201503130041 ,10,3,20,60,6,
201503130045 ,10,3,20,60,6,
201503140003 ,10,3,1,60,6,
201503140007 ,10,3,20,60,6,
201503140008 ,10,3,14,60,6,
201503140009 ,10,3,2,60,6,
201503140047 ,10,3,4,60,6,
201503170060 ,10,3,4,60,6,
201503190025 ,10,3,14,60,6,
201503200044 ,10,3,4,60,6,
201503210028 ,10,3,2,60,6,
201503230068 ,10,2,3,60,5,
201503230077 ,10,3,20,60,6,
201503230078 ,10,3,20,60,6,
201503230079 ,10,3,20,60,6,
201503230080 ,10,3,20,60,6,
201503230081 ,10,2,2,60,5,
201503230082 ,10,3,8,60,6,
201503240032 ,10,2,3,60,5,
201503240065 ,10,3,4,60,6,
201503250036 ,10,3,8,60,6,
201503250037 ,10,2,7,229,5,
201503250087 ,10,3,4,60,6,
201503250088 ,10,3,20,60,6,
201503250089 ,10,3,20,60,6,
201503250090 ,10,3,20,60,6,
201503260063 ,10,2,3,60,5,
201503270049 ,10,2,15,60,5,
201503270051 ,10,3,20,60,6,
201503270052 ,10,3,4,60,6,
201503270053 ,10,3,20,60,6,
201503280058 ,10,2,3,60,5,
201503310055 ,10,3,14,60,6,
201503310056 ,10,3,4,60,6,
201504010049 ,10,2,4,60,5,
201504010050 ,10,2,2,60,5,
201504010109 ,10,3,4,60,6,
201504010111 ,10,6,14,60,5,
201504020012 ,10,3,14,60,6,
201504020013 ,10,3,21,60,6,
201504030068 ,10,2,3,60,5,
201504040016 ,10,3,8,60,6,
201504050017 ,10,2,15,60,5,
201504050065 ,10,3,20,60,6,
201504050067 ,10,2,3,60,5,
201504050068 ,10,2,3,60,5,
201504050069 ,10,2,3,60,5,
201504050070 ,10,2,4,60,5,
201504050071 ,10,3,4,60,6,
201504050072 ,10,3,4,60,6,
201504060026 ,10,3,14,60,6,
201504060073 ,10,3,4,60,6,
201504060075 ,10,3,3,60,6,
201504060076 ,10,2,4,60,5,
201504070066 ,10,4,14,60,13,
201504070069 ,10,3,4,60,6,
201504090070 ,10,7,1,60,5,
201504100059 ,10,3,4,60,6,
201504100060 ,10,3,20,60,6,
201504110085 ,10,3,4,60,6,
201504120014 ,10,3,15,60,6,
201504130016 ,10,3,2,60,6,
201504130017 ,10,3,15,60,6,
201504130097 ,10,3,14,60,6,
201504130098 ,10,7,9,60,8,
201504150023 ,10,3,19,60,6,
201504150074 ,10,3,21,60,6,
201504160083 ,10,3,4,60,6,
201504160084 ,10,3,20,60,6,
201504160085 ,10,3,20,60,6,
201504170099 ,10,3,20,60,6,
201504170102 ,10,3,20,60,6,
201504190046 ,10,3,21,60,6,
201504190049 ,10,2,3,60,5,
201504190052 ,10,3,4,60,6,
201504190053 ,10,3,4,60,6,
201504190054 ,10,3,4,60,6,
201504200071 ,10,3,14,60,6,
201504200084 ,10,9,14,60,13,
201504210036 ,10,1,3,60,5,
201504210090 ,10,2,4,60,5,
201504210091 ,10,2,4,60,5,
201504220073 ,10,3,4,60,6,
201504220074 ,10,3,4,60,6,
201504220075 ,10,3,4,60,6,
201504220077 ,10,2,4,60,5,
201504230036 ,10,3,14,60,6,
201504230055 ,10,3,4,60,6,
201504230056 ,10,3,4,60,6,
201504230057 ,10,3,4,60,6,
201504230058 ,10,3,20,60,6,
201504240015 ,10,3,14,60,6,
201504240039 ,10,3,14,60,6,
201504240105 ,10,3,20,60,6,
201504250071 ,10,3,21,60,6,
201504250088 ,10,3,20,60,6,
201504250089 ,10,3,4,60,6,
201504250090 ,10,2,4,60,5,
201504250091 ,10,3,20,60,6,
201504260040 ,10,1,14,60,13,
201504260041 ,10,6,14,60,13,
201504260058 ,10,3,21,60,6,
201504260059 ,10,3,21,60,6,
201504260107 ,10,2,14,60,5,
201504270100 ,10,3,4,60,6,
201504270101 ,10,9,4,60,13,
201504270102 ,10,2,4,60,5,
201504280061 ,10,3,4,60,6,
201504290077 ,10,3,4,60,6,
201504290079 ,10,3,14,60,6,
201504300076 ,10,3,14,60,6,
201504300119 ,10,3,4,60,6,
201504300120 ,10,3,14,60,6,
201504300121 ,10,3,14,60,6,
201504300122 ,10,9,4,60,13,
201505010078 ,10,3,4,60,6,
201505010079 ,10,3,1,60,6,
201505010080 ,10,3,8,60,6,
201505010081 ,10,3,20,60,6,
201505010082 ,10,3,20,60,6,
201505020130 ,10,3,20,60,6,
201505030008 ,10,3,4,60,6,
201505070005 ,10,2,3,60,5,
201505090002 ,10,2,3,60,5,
201505090003 ,10,2,3,60,5,
201505090059 ,10,9,3,60,13,
201505090060 ,10,9,3,60,13,
201505090094 ,10,3,4,60,6,
201505100052 ,10,1,2,60,6,
201505100055 ,10,3,20,60,6,
201505100056 ,10,9,4,60,13,
201505110100 ,10,3,14,60,6,
201505120096 ,10,2,3,60,5,
201505130027 ,10,3,14,60,6,
201505130079 ,10,3,3,60,6,
201505150069 ,10,3,21,60,6,
201505150070 ,10,3,21,60,6,
201505160058 ,10,2,2,60,5,
201505160059 ,10,3,15,60,6,
201505170055 ,10,3,14,60,6,
201505170059 ,10,2,3,60,5,
201505180038 ,10,3,21,60,6,
201505180039 ,10,3,21,60,6,
201505180040 ,10,3,21,60,6,
201505180041 ,10,3,21,60,6,
201505220073 ,10,2,3,60,5,
201505220085 ,10,3,14,60,6,
201505230038 ,10,3,14,60,6,
201505230062 ,10,3,16,60,6,
201505260082 ,10,6,15,60,13,
201505270032 ,10,3,3,60,6,
201505270033 ,10,3,20,60,6,
201505270034 ,10,3,20,60,6,
201505310016 ,10,3,21,60,6,
201506010010 ,10,3,20,60,6,
201506010053 ,10,3,15,60,6,
201506030014 ,10,2,3,60,5,
201506050021 ,10,3,14,60,6,
201506050024 ,10,1,3,60,6,
201506060048 ,10,3,20,60,6,
201506080031 ,10,3,4,60,6,
201506080032 ,10,3,4,60,6,
201506080033 ,10,3,4,60,6,
201506090037 ,10,3,20,60,6,
201506100006 ,10,3,20,60,6,
201506100007 ,10,2,4,60,5,
201506110013 ,10,3,2,60,6,
201506110073 ,10,2,3,60,5,
201506110078 ,10,9,3,60,13,
201506130033 ,10,3,3,60,6,
201506130084 ,10,2,4,60,5,
201506140055 ,10,1,3,60,5,
201506150147 ,10,3,21,60,6,
201506150148 ,10,3,21,60,6,
201506160030 ,10,3,3,60,6,
201506160031 ,10,7,3,60,8,
201506160032 ,10,7,3,60,8,
201506160038 ,10,3,21,60,6,
201506160039 ,10,3,21,60,6,
201506170031 ,10,3,3,60,6,
201506170062 ,10,2,3,60,5,
201506170087 ,10,3,3,60,6,
201506180036 ,10,3,20,60,6,
201506180037 ,10,3,3,60,6,
201506200029 ,10,3,21,60,6,
201506200030 ,10,3,21,60,6,
201506220087 ,10,2,3,60,5,
201506220088 ,10,2,4,60,5,
201506240052 ,10,3,9,60,6,
201506260052 ,10,3,14,60,6,
201506260053 ,10,3,15,60,6,
201506270065 ,10,3,20,60,6,
201506270066 ,10,7,2,60,8,
201506290012 ,10,3,2,60,6,
201506300029 ,10,3,3,60,6,
201506300031 ,10,3,20,60,6,
201506300032 ,10,3,20,60,6,
201506300033 ,10,3,4,60,6,
201506300065 ,10,3,14,60,6,
201506300066 ,10,3,20,60,6,
201506300067 ,10,3,16,60,6,
201506300068 ,10,3,16,60,6,
201506300069 ,10,2,3,60,5,
201506300081 ,10,2,3,60,5,
201506300082 ,10,3,14,60,6,
201507010027 ,10,3,16,60,6,
201507040073 ,10,3,21,60,6,
201507040074 ,10,3,20,60,6,
201507040075 ,10,3,4,60,6,
201507040076 ,10,3,4,60,6,
201507040081 ,10,3,1,60,6,
201507050066 ,10,3,1,60,6,
201507050089 ,10,3,3,60,6,
201507070094 ,10,3,14,60,6,
201507070095 ,10,2,3,60,5,
201507090049 ,10,1,3,60,5,
201507110018 ,10,3,4,60,6,
201507140015 ,10,3,20,60,6,
201507140016 ,10,3,3,60,6,
201507150006 ,10,3,3,60,6,
201507150041 ,10,9,4,60,13,
201507170028 ,10,3,1,60,6,
201507210102 ,10,3,15,60,6,
201507240031 ,10,3,4,60,6,
201507240066 ,10,2,14,60,5,
201507250043 ,10,2,3,60,5,
201507250046 ,10,3,14,60,6,
201507260020 ,10,2,3,60,5,
201507270036 ,10,6,2,60,5,
201507270059 ,10,3,21,60,6,
201507280066 ,10,3,20,60,6,
201507280067 ,10,3,20,60,6,
201508020105 ,10,1,2,60,6,
201508030046 ,10,1,3,60,5,
201508050036 ,10,3,4,60,6,
201508060107 ,10,3,14,60,6,
201508080029 ,10,3,2,60,6,
201508080030 ,10,3,20,60,6,
201508090009 ,10,2,4,60,5,
201508110076 ,10,3,14,60,6,
201508150131 ,10,3,2,60,6,
201508150151 ,10,9,4,60,13,
201508160098 ,10,3,20,60,6,
201508170059 ,10,2,4,60,5,
201508180098 ,10,3,20,60,6,
201508210052 ,10,3,19,60,6,
201508230020 ,10,9,4,60,13,
201508240022 ,10,3,3,60,6,
201508280051 ,10,2,3,60,5,
201508300067 ,10,9,4,60,13,
201508310021 ,10,2,3,60,5,
201509010061 ,10,3,4,60,6,
201509020062 ,10,3,1,60,6,
201509030023 ,10,2,4,60,5,
201509040025 ,10,3,4,422,6,
201509040034 ,10,3,4,422,6,
201509050057 ,10,3,20,60,6,
201509070026 ,10,2,3,60,5,
201509090067 ,10,3,14,60,6,
201509100057 ,10,3,20,60,6,
201509130061 ,10,3,14,60,6,
201509140074 ,10,3,14,60,6,
201509160005 ,10,3,4,60,6,
201509160006 ,10,3,4,60,6,
201509160007 ,10,3,4,60,6,
201509200006 ,10,3,7,76,6,
201509280058 ,10,2,3,60,5,
201510010057 ,10,3,2,60,6,
201510010058 ,10,3,20,60,6,
201510050039 ,10,2,3,60,5,
201510080060 ,10,3,3,60,6,
201510090041 ,10,3,3,60,6,
201510100046 ,10,3,8,60,6,
201510100047 ,10,3,8,60,6,
201510120060 ,10,7,21,60,13,
201510120061 ,10,7,21,60,13,
201510140030 ,10,3,19,60,6,
201510140031 ,10,3,3,60,6,
201510180076 ,10,3,2,60,6,
201510180077 ,10,3,2,60,6,
201510210040 ,10,3,14,60,6,
201510240002 ,10,1,14,60,5,
201510240028 ,10,2,3,60,5,
201510250071 ,10,2,3,60,9,
201510270107 ,10,1,14,60,13,
201510290058 ,10,3,3,60,6,
201511060042 ,10,3,14,60,6,
201511070052 ,10,3,20,60,6,
201511110018 ,10,2,14,60,5,
201511110019 ,10,3,14,60,6,
201511120032 ,10,2,15,60,5,
201511160026 ,10,1,14,60,5,
201511170070 ,10,1,14,60,9,
201511230001 ,10,3,3,60,6,
201511230063 ,10,3,2,60,6,
201511270011 ,10,3,20,60,6,
201512090027 ,10,3,20,60,6,
201512090028 ,10,2,4,60,5,
201512100035 ,10,2,3,60,5,
201512120035 ,10,3,3,60,6,
201512120037 ,10,2,14,60,5,
201512150064 ,10,3,20,60,6,
201512170026 ,10,2,8,60,5,
201512180040 ,10,2,14,155,5,
201512220028 ,10,3,3,60,6,
201512220029 ,10,3,4,60,6,
201512250041 ,10,1,10,60,5,
201512260017 ,10,3,19,60,6,
201512310015 ,10,3,14,60,6,
201601040018 ,10,3,20,60,6,
201601040019 ,10,3,20,60,6,
201601040020 ,10,3,20,60,6,
201601050016 ,10,2,3,60,5,
201601100036 ,10,7,1,60,8,
201601120051 ,10,3,19,60,6,
201601140005 ,10,3,4,60,6,
201601140006 ,10,3,20,60,6,
201601220028 ,10,3,4,60,6,
201601220032 ,10,2,3,60,5,
201601240002 ,10,2,3,60,5,
201601250038 ,10,3,2,60,6,
201601260034 ,10,3,20,60,6,
201601270039 ,10,3,14,60,6,
201601310001 ,10,3,3,60,6,
